,Unnamed: 0,track_name,artist_name,release_date,id_track,popularity,genero
0,0,El Efecto - Remix,"Rauw Alejandro, Chencho Corleone, KEVVO, Bryant Myers, Lyanno, Dalex",2019-12-13,74j34STf8L6uADnTN69ohv,68,pop
1,1,Como Si Fueras a Morir Mañana,Leiva,2019-03-22,4aAfLSx9IthpC3Pw5pNk3E,59,pop
2,2,Bailemos,Dani Fernández,2019-05-24,5EnaxC9amhXY55ezw87SL8,58,pop
3,3,Me Rehúso,Danny Ocean,2019-03-22,6ifUES3keWjwXgae8pXI3o,76,pop
4,4,El Efecto,"Rauw Alejandro, Chencho Corleone",2019-03-15,4SJHHpKhcuXwDsCsPqshXj,74,pop
5,5,Someone You Loved,Lewis Capaldi,2019-05-17,7qEHsqek33rTcFNT9PFqLf,82,pop
6,6,Adicto (with Anuel AA & Ozuna),"Tainy, Anuel AA, Ozuna",2019-08-22,3jbT1Y5MoPwEIpZndDDwVq,72,pop
7,7,Cruel Summer,Taylor Swift,2019-08-23,1BxfuPKGuaTgP7aM0Bbdwr,85,pop
8,8,Loco,"Enrique Iglesias, Romeo Santos",2019-10-04,3dTNsND92V406EcxZo59tT,56,pop
9,9,El Fin del Mundo,"La La Love You, Axolotes Mexicanos",2019-11-29,5SeYlZyKVENMOxiSPQkKyw,58,pop
10,10,Desconocidos,"Mau y Ricky, Manuel Turizo, Camilo",2019-05-03,56f5qnyAlZdlz8wrUDA50h,74,pop
11,11,Vas A Quedarte,Aitana,2019-06-07,0fwIHsKXNEcb57u2um7z9I,61,pop
12,12,Baila Baila Baila - Remix,"Ozuna, Daddy Yankee, J Balvin, Farruko, Anuel AA",2019-04-25,7mWFF4gPADjTQjC97CgFVt,68,pop
13,13,La Luna,Galvan Real,2019-11-21,06Ke9F6uDCPCRlryHzBegD,54,pop
14,14,Lo Que Te Mereces,Viva Suecia,2019-10-04,1m64wK0vr8OaviUWuIfncH,54,pop
15,15,Before You Go,Lewis Capaldi,2019-11-22,2gMXnyrvIjhVBUZwvLZDMP,78,pop
16,16,Cristina,Sebastian Yatra,2019-04-12,703iVQrfbQsXt7Uzgy1h8k,68,pop
17,17,Indeciso,"Reik, J Balvin, Lalo Ebratt",2019-08-23,59s0s39NFWScuHDbHytI14,66,pop
18,18,when the party's over,Billie Eilish,2019-03-29,43zdsphuZLzwA9k4DJhU0I,81,pop
19,19,Watermelon Sugar,Harry Styles,2019-12-13,6UelLqGlWMcVH1E5c4H7lY,78,pop
20,20,Despacito,"Luis Fonsi, Daddy Yankee",2019-02-01,6habFhsOp2NvshLv26DqMb,76,pop
21,21,Lo siento,Beret,2019-10-25,5o2M4yHxo9kyNLdgihFeV1,59,pop
22,22,El Danzar De Las Mariposas,El Barrio,2019-10-24,5vTNflh8i8j3w6sMnsh3Gh,52,pop
23,23,Fantasias,"Rauw Alejandro, Farruko",2019-08-29,6mAN61JH0dzyZpWslS11jy,68,pop
24,24,Otro Trago - Remix,"Sech, Ozuna, Anuel AA, Darell, Nicky Jam",2019-07-26,4bTZeO72FwMa6wKOiqoynL,64,pop
25,25,No Te Preocupes por Mi,Leiva,2019-03-22,7hv7synVPhVu30Ex2amJQc,52,pop
26,26,Circles,Post Malone,2019-09-06,21jGcNKet2qwijlDFuPiPb,81,pop
27,27,Mayores,"Becky G, Bad Bunny",2019-10-18,2AY1UAimvTqjJC8vDJsOyy,68,pop
28,28,everything i wanted,Billie Eilish,2019-11-13,3ZCTVFBt2Brf31RLEnCkWJ,80,pop
29,29,i love you,Billie Eilish,2019-03-29,6CcJMwBtXByIz4zQLzFkKc,79,pop
30,30,Ojalá,Beret,2019-10-25,75KrTLbcLWgCcldZGxZR12,60,pop
31,31,Pobre Diabla,Don Omar,2019-06-14,7gxVgMixTYh4NXiNMao4s2,64,pop
32,32,Con La Miel En Los Labios,Aitana,2019-06-07,2QJcrJNa4KGxQ6bw0MH3Zx,55,pop
33,33,La Mejor Versión de Mi - Remix,"NATTI NATASHA, Romeo Santos",2019-10-04,2dy3TKVDEbIeWxeIb8JWqZ,67,pop
34,34,Me Niego (feat. Ozuna & Wisin),"Reik, Ozuna, Wisin",2019-05-31,4ggiDYAkJ7Yk8d5xOr7Xjo,67,pop
35,35,Disparos,Dani Fernández,2019-05-24,2F75mXaavRl0hm3rtM15cq,50,pop
36,36,7 rings,Ariana Grande,2019-02-08,6ocbgoVGwYJhOv1GgI9NsF,79,pop
37,37,"Yo x Ti, Tu x Mi","ROSALÍA, Ozuna",2019-08-15,7BlBVFwvbWvcwNcUarQmjk,66,pop
38,38,Lover,Taylor Swift,2019-08-23,1dGr1c8CrMLDpV6mPbImSI,81,pop
39,39,Al Mismo Tiempo,Rauw Alejandro,2019-05-31,7CF4dWivLZf3Hdg0FKL9Eb,64,pop
40,40,bad guy,Billie Eilish,2019-03-29,2Fxmhks0bxGSBdJ92vM42m,77,pop
41,41,Cry,Cigarettes After Sex,2019-10-25,3p4hRhMcb6ch8OLtATMaLw,83,pop
42,42,Se iluminaba,"Fred De Palma, Ana Mena",2019-09-13,3VPOZWtj8mM89IiRNygxgS,52,pop
43,43,Detective,Rauw Alejandro,2019-07-08,5lFl0Aksww4t4CGiYYtpZz,57,pop
44,44,Nothing Breaks Like a Heart (feat. Miley Cyrus),"Mark Ronson, Miley Cyrus",2019-06-21,02dRkCEc8Q5ch4TTcnLxOn,74,pop
45,45,Where's My Love,SYML,2019-05-03,1B62o4CbdL9ckGvwsz2cgn,76,pop
46,46,Vuelve,"Sebastian Yatra, Beret",2019-04-12,3wGRfBDRNQb0nFDFrUPvq6,62,pop
47,47,Agua Fresca,El Barrio,2019-10-24,4JTottjkYpJgPmhYlU052o,49,pop
48,48,Échame La Culpa,"Luis Fonsi, Demi Lovato",2019-02-01,0mlAOSILGRys2IbvyOT5VJ,68,pop
49,49,Primaveras En El Pelo,"El Arrebato, Miguel Poveda",2019-09-19,5UdVwPVRb5NWmQksw1Lilq,51,pop
50,50,Cinnamon Girl,Lana Del Rey,2019-08-30,2mdEsXPu8ZmkHRRtAdC09e,80,pop
51,51,Una Lady Como Tú,Manuel Turizo,2019-08-23,5jf0PmPCHefQ78uAzqIqbj,66,pop
52,52,Te Prometo,Viva Suecia,2019-10-04,2XV9XNZ62qzu49Mpzh3nqb,49,pop
53,53,Un Año,"Sebastian Yatra, Reik",2019-04-12,2vrpcQNg6itmgVZWsNjWe0,65,pop
54,54,Shameless,Camila Cabello,2019-12-06,2ogKhhoMClkFXek7ZgxAhN,78,pop
55,55,Ride It,Regard,2019-07-26,2tnVG71enUj33Ic2nFN6kZ,74,pop
56,56,11 PM,Maluma,2019-05-17,7KbF6AdprOXEEHlsq11Z6d,68,pop
57,57,Azahara,Galvan Real,2019-09-16,0UPa56v0oHyXm8HtEKkHdO,49,pop
58,58,Car's Outside,James Arthur,2019-10-18,0otRX6Z89qKkHkQ9OqJpKt,77,pop
59,59,Someone To You,BANNERS,2019-10-04,2f0pn9DkEJwAzXApnFh5cr,71,pop
60,60,Que Mas Pues - Remix,"Sech, Justin Quiles, Maluma, Nicky Jam, Farruko, Dalex, Lenny Tavárez",2019-04-19,7fODjB7BrQTGqh0hogW6XD,65,pop
61,61,Streets,Doja Cat,2019-11-07,60ynsPSSKe6O3sfwRnIBRf,79,pop
62,62,Don't Give Up On Me,Andy Grammer,2019-07-26,0fiijtFXDJ9MOVwgSaEQJ5,74,pop
63,63,La bandite,Jul,2019-06-28,0goer5e8B6SJaTV2B51k6f,66,pop
64,64,Mi Persona Favorita,"Alejandro Sanz, Camila Cabello",2019-04-04,1O4dGIPUXUanseRdv4fNzw,60,pop
65,65,Otro Trago,"Sech, Darell",2019-04-19,1Ej96GIBCTvgH7tNX1r3qr,65,pop
66,66,Adore You,Harry Styles,2019-12-13,3jjujdWJ72nww5eGnfs2E7,76,pop
67,67,Falling,Harry Styles,2019-12-13,1ZMiCix7XSAbfAJlEZWMCp,75,pop
68,68,Hola Señorita,"GIMS, Maluma",2019-04-26,71MEWIf4Itr8Pd9OW5Mq7q,60,pop
69,69,Amigos Con Derechos,"Reik, Maluma",2019-05-31,4yVO0wOhXsZC1RuPgHP524,69,pop
70,70,Señorita,"Shawn Mendes, Camila Cabello",2019-06-19,6v3KW9xbzN5yKLt9YKDYA2,75,pop
71,71,Destino,"Greeicy, Nacho",2019-05-17,041Kcvnw8nOdq8xiRibPTG,65,pop
72,72,Bruises,Lewis Capaldi,2019-05-17,4Of7rzpRpV1mWRbhp5rAqG,75,pop
73,73,Sucker,Jonas Brothers,2019-06-07,22vgEDb5hykfaTwLuskFGD,74,pop
74,74,Inmortal,Aventura,2019-04-05,2swZ0X1njeU32SNJeBKIfW,63,pop
75,75,All Around The World (La La La),"R3HAB, A Touch Of Class",2019-04-05,02itaCXOdC54J0ISjqqFAp,68,pop
76,76,Be Alright,Dean Lewis,2019-03-22,5qrSlOut2rNAWv3ubArkNy,75,pop
77,77,ily (i love you baby) (feat. Emilee),"Surf Mesa, Emilee",2019-11-26,62aP9fBQKYKxi7PDXwcUAS,70,pop
78,78,"Trueno: Bzrp Freestyle Sessions, Vol. 6","Bizarrap, Trueno",2019-06-30,4jTKJOFxaqEcm558JYi4Dh,60,pop
79,79,"All I Want - From ""High School Musical: The Musical: The Series""","Olivia Rodrigo, Disney",2019-11-27,4Yxc55NX3tAXC2mHRAhtcW,74,pop
80,80,Señorita,"Shawn Mendes, Camila Cabello",2019-06-21,0TK2YIli7K1leLovkQiNik,73,pop
81,81,Swing,Danny Ocean,2019-03-22,4DbhxwlkhTbCTqlZptxmI6,63,pop
82,82,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",2019-09-06,0RiRZpuVRbi7oqRdSMwhQY,77,pop
83,83,Dembow,Danny Ocean,2019-03-22,30LBoQSk8gjcN0hWCWtdbF,67,pop
84,84,Hold Me While You Wait,Lewis Capaldi,2019-05-17,60iSKGrGazRzICtMjADNSM,72,pop
85,85,"thank u, next",Ariana Grande,2019-02-08,3e9HZxeyfWwjeyPAMmWSSQ,76,pop
86,86,The Man,Taylor Swift,2019-08-23,3RauEVgRgj1IuWdJ9fDs70,75,pop
87,87,Cuando Te Besé,"Becky G, Paulo Londra",2019-10-18,74wEiOpnvCe1tCTWKGSYta,66,pop
88,88,Dream Girl - Remix,"Ir Sais, Rauw Alejandro",2019-12-06,099tjv6oy2opbpCOA3nBwX,63,pop
89,89,Culpables,Manuel Turizo,2019-08-23,2zufEOvbBeIzYnRktwYk1W,63,pop
90,90,La Cintura,Alvaro Soler,2019-05-10,6VUJQqyeQhAZHkQbSDqLtI,60,pop
91,91,Loco Contigo (feat. J. Balvin & Tyga),"DJ Snake, J Balvin, Tyga",2019-07-25,6osaMSJh9NguagEDQcZaKx,69,pop
92,92,Leave a Light On,Tom Walker,2019-03-01,4iVVU8DyQvOVsKafv3KWIF,70,pop
93,93,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",2019-05-10,3HVWdVOQ0ZA45FuZGSfvns,70,pop
94,94,Don't Start Now,Dua Lipa,2019-10-31,6WrI0LAC5M1Rw2MnX2ZvEg,69,pop
95,95,HP,Maluma,2019-05-17,1LIqNVhaIgxXUt2eVoIQJ3,64,pop
96,96,Sin Pijama,"Becky G, NATTI NATASHA",2019-10-18,62vDrkBEyJYEOFj1ScBqM7,62,pop
97,97,Arcade,Duncan Laurence,2019-03-07,1Xi84slp6FryDSCbzq4UCD,71,pop
98,98,Miss Lonely - Dimelo Flow Remix,"Sech, Justin Quiles, De La Ghetto, Dímelo Flow",2019-04-19,1ndlOUUT3Eq1SDCSdKJASw,60,pop
99,99,If the World Was Ending (feat. Julia Michaels),"JP Saxe, Julia Michaels",2019-10-17,2kJwzbxV2ppxnQoYw4GLBZ,70,pop
100,100,Breaking Me,"Topic, A7S",2019-12-19,3H7ihDc1dqLriiWXwsc2po,69,pop
101,101,Mount Everest,Labrinth,2019-11-22,1ZdhOMWyFR8Iv9eylMGYg2,74,pop
102,102,Contra La Pared,"Sean Paul, J Balvin",2019-03-14,37eGbhE1xVFSvcKkqGb6i1,61,pop
103,103,La Boca,"Mau y Ricky, Camilo",2019-05-03,0UQwlF2pRkr1lMN6kNNUj3,63,pop
104,104,For You (With Rita Ora),"Liam Payne, Rita Ora",2019-12-06,5rlMVKnvE6ZSzNCs8ZyHqU,69,pop
105,105,Waves,Dean Lewis,2019-03-22,6w8pFOKn42O418qwcQElZ3,71,pop
106,106,Sous la lune,Jul,2019-06-28,6hKkzk8UlVUj9ioPCyeH1O,70,pop
107,107,Baila Baila Baila,Ozuna,2019-11-29,5PXsZaT8cOxb4mXrA20PMQ,64,pop
108,108,Jealous,Eyedress,2019-12-06,1aXV8GrmQLvgoFtBPERP7E,78,pop
109,109,Looking at Me,Sabrina Carpenter,2019-07-19,59tskctgqUmjCWAwhzYAFm,73,pop
110,110,SOS (feat. Aloe Blacc),"Avicii, Aloe Blacc",2019-06-06,2x0RZdkZcD8QRI53XT4GI5,70,pop
111,111,Boomerang,Sech,2019-04-19,6E8uqptcabNz9ym19FkDye,57,pop
112,112,Moulaga,"Heuss L'enfoiré, Jul",2019-12-13,5BfCoUcWNXcpyJfjXRIeyC,64,pop
113,113,Heavenly,Cigarettes After Sex,2019-10-25,70YTBH8vOGJNMhy6186yFm,76,pop
114,114,What A Time (feat. Niall Horan),"Julia Michaels, Niall Horan",2019-01-24,5WtfUKzXircvW8l5aaVZWT,72,pop
115,115,Fine Line,Harry Styles,2019-12-13,6VzcQuzTNTMFnJ6rBSaLH9,73,pop
116,116,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B",2019-07-25,0KoiMHhqKLoL4xM54rcWYY,69,pop
117,117,"Nicki Nicole: Bzrp Music Sessions, Vol. 13","Bizarrap, Nicki Nicole",2019-08-14,2S93hylQBYLndMnaJuso8S,60,pop
118,118,You Need To Calm Down,Taylor Swift,2019-08-23,6RRNNciQGZEXnqk8SQ9yv5,73,pop
119,119,BOP,DaBaby,2019-09-27,6Ozh9Ok6h4Oi1wUSLtBseN,72,pop
120,120,Doin' Time,Lana Del Rey,2019-08-30,0Oqc0kKFsQ6MhFOLBNZIGX,74,pop
121,121,you should see me in a crown,Billie Eilish,2019-03-29,3XF5xLJHOQQRbWya6hBp7d,73,pop
122,122,Half A Man,Dean Lewis,2019-03-22,1ugQtcwmKOXvKAYzhjncmv,72,pop
123,123,Before You Go,Lewis Capaldi,2019-11-19,7ce20yLkzuXXLUhzIDoZih,65,pop
124,124,JCVD,Jul,2019-06-28,10iesoGb4mCYTcur1QfdO9,61,pop
125,125,Golden,Harry Styles,2019-12-13,45S5WTQEGOB1VHr1Q4FuPl,70,pop
126,126,Formula,Labrinth,2019-10-04,6EtKlIQmGPB9SX8UjDJG5s,73,pop
127,127,bury a friend,Billie Eilish,2019-03-29,4SSnFejRGlZikf02HLewEF,71,pop
128,128,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",2019-07-12,0hVXuCcriWRGvwMV1r5Yn9,70,pop
129,129,Daylight,Taylor Swift,2019-08-23,1fzAuUVbzlhZ1lJAx9PtY6,74,pop
130,130,Cradles,Sub Urban,2019-01-04,47UFoOuvrkt4khE7c5aap6,69,pop
131,131,Mi Persona Favorita,"Alejandro Sanz, Camila Cabello",2019-03-28,3eB9M6owEHwk4nNrZRNUwd,54,pop
132,132,El Beso Que No Le Di,"Romeo Santos, Kiko Rodriguez",2019-04-05,2kcc5humLS6PKOI9rwvXex,58,pop
133,133,Higher Love,"Kygo, Whitney Houston",2019-06-28,6oJ6le65B3SEqPwMRNXWjY,69,pop
134,134,Say So,Doja Cat,2019-11-07,3Dv1eDb0MEgF93GpLXlucZ,71,pop
135,135,Don't Call Me Up,Mabel,2019-01-18,5WHTFyqSii0lmT9R21abT8,68,pop
136,136,Esta Noche,"Mike Bahía, Greeicy",2019-11-15,4vhkI8x68EaGQR3Kn7Pwhc,62,pop
137,137,"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",2019-04-12,4xigPf2sigSPmuFH3qCelB,70,pop
138,138,The Seed,AURORA,2019-06-07,16tvIGzCNfRLVbm8G39DDo,65,pop
139,139,listen before i go,Billie Eilish,2019-03-29,0tMSssfxAL2oV8Vri0mFHE,72,pop
140,140,Kill This Love,BLACKPINK,2019-04-05,6hvczQ05jc1yGlp9zhb95V,69,pop
141,141,Soldi,Mahmood,2019-02-22,4szQkW1CDHqbRZGltXJdd3,58,pop
142,142,all the good girls go to hell,Billie Eilish,2019-03-29,6IRdLKIyS4p7XNiP8r6rsx,70,pop
143,143,OUT WEST (feat. Young Thug),"JACKBOYS, Travis Scott, Young Thug",2019-12-27,6gi6y1xwmVszDWkUqab1qw,72,pop
144,144,Happiness is a butterfly,Lana Del Rey,2019-08-30,3lG6OtGDsYAOALxEmubQQm,70,pop
145,145,Iko Iko (My Bestie),"Justin Wellington, Small Jam",2019-06-03,7MC4XR9M9amdmKQr2iDF7i,64,pop
146,146,Miss Americana & The Heartbreak Prince,Taylor Swift,2019-08-23,214nt20w5wOxJnY462klLw,71,pop
147,147,ilomilo,Billie Eilish,2019-03-29,7qEKqBCD2vE5vIBsrUitpD,71,pop
148,148,Paper Rings,Taylor Swift,2019-08-23,4y5bvROuBDPr5fuwXbIBZR,72,pop
149,149,Forever,Lewis Capaldi,2019-05-17,12OLyHDxt6dqlAybSPFBK3,67,pop
150,150,bloodline,Ariana Grande,2019-02-08,2hloaUoRonYssMuqLCBLTX,72,pop
151,151,Alors On Danse - DubDogz Remix,"Stromae, Dubdogz",2019-05-03,19eIZmuXlBmLTha1lPHef7,66,pop
152,152,"These Days (feat. Jess Glynne, Macklemore & Dan Caplen)","Rudimental, Jess Glynne, Macklemore, Dan Caplen",2019-01-25,20ZP3Om9DvDazXrNUC7WM2,66,pop
153,153,The Archer,Taylor Swift,2019-08-23,3pHkh7d0lzM2AldUtz2x37,71,pop
154,154,Please Me,"Cardi B, Bruno Mars",2019-02-15,0PG9fbaaHFHfre2gUVo7AN,74,pop
155,155,wish you were gay,Billie Eilish,2019-03-29,3Fj47GNK2kUF0uaEDgXLaD,71,pop
156,156,Mejores Amigos,"Yera, Morat",2019-09-26,7tQ24skemknA6PPh6gwFi1,60,pop
157,157,Mrs Magic,Strawberry Guy,2019-07-24,0TZejo18HlJ86OrWNsXKnw,76,pop
158,158,Pow pow,Jul,2019-12-06,7439REnnov7d5h0P419Nk2,56,pop
159,159,ileso,"Romeo Santos, Teodoro Reyes",2019-04-05,2zHgz7X52WqdckhjMJj6mt,55,pop
160,160,Bags,Clairo,2019-08-02,6UFivO2zqqPFPoQYsEMuCc,75,pop
161,161,All For Us,"Labrinth, Zendaya",2019-11-21,76YSWx6L6FNsuaP6GWBb8P,70,pop
162,162,Lose Control,"MEDUZA, Becky Hill, Goodboys",2019-10-11,7CHi4DtfK4heMlQaudCuHK,66,pop
163,163,Sofia,Clairo,2019-08-02,7B3z0ySL9Rr0XvZEAjWZzM,75,pop
164,164,Wow.,Post Malone,2019-09-06,7xQAfvXzm3AkraOtGPWIZg,73,pop
165,165,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",2019-08-23,2Rk4JlNc2TPmZe2af99d45,70,pop
166,166,"break up with your girlfriend, i'm bored",Ariana Grande,2019-02-08,4kV4N9D1iKVxx1KLvtTpjS,71,pop
167,167,Heaven,Avicii,2019-06-06,0vrmHPfoBadXVr2n0m1aqZ,64,pop
168,168,Teacher's Pet,Melanie Martinez,2019-09-06,5o5akY9xnEk6lpMkD8RwD9,70,pop
169,169,Trust Issues,Drake,2019-08-02,4Wjhj0WjkyECccfHVIgaTq,74,pop
170,170,Goodbyes (feat. Young Thug),"Post Malone, Young Thug",2019-09-06,0t3ZvGKlmYmVsDzBJAXK8C,71,pop
171,171,YKWIM?,Yot Club,2019-05-31,2vWBUC9djv6BtiGlmKiQaH,75,pop
172,172,Still Don't Know My Name,Labrinth,2019-10-04,6N22FZs2ZhPBYi3b9XPajV,69,pop
173,173,ROXANNE,Arizona Zervas,2019-10-10,696DnlkuDOXcMAnKlTgXXK,69,pop
174,174,Piece Of Your Heart - Alok Remix,"MEDUZA, Alok, Goodboys",2019-06-07,6iW38RGqdDGOofmz2HeXLW,66,pop
175,175,boyfriend (with Social House),"Ariana Grande, Social House",2019-08-02,0Ryd8975WihbObpp5cPW1t,74,pop
176,176,Boy With Luv (feat. Halsey),"BTS, Halsey",2019-04-12,4a9tbd947vo9K8Vti9JwcI,72,pop
177,177,Ma belle,Moha La Squale,2019-08-05,3Aq1SJ1hWlfazx8IIC6u1D,58,pop
178,178,Blah Blah Blah,Armin van Buuren,2019-10-25,1moFkZDqcjQNeXtyoanLHv,64,pop
179,179,Taste (feat. Offset),"Tyga, Offset",2019-06-07,2toVe5hfuIi97ytDPDbQFt,70,pop
180,180,Piece Of Your Heart,"MEDUZA, Goodboys",2019-02-01,1DFD5Fotzgn6yYXkYsKiGs,64,pop
181,181,Afterglow,Taylor Swift,2019-08-23,1SymEzIT3H8UZfibCs3TYi,70,pop
182,182,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",2019-06-28,4evmHXcjt3bTUHD1cvny97,65,pop
183,183,Only Human,Jonas Brothers,2019-06-07,0DiDStADDVh3SvAsoJAFMk,66,pop
184,184,Falling In Love,Cigarettes After Sex,2019-10-25,0O0bttAxJKKWqAqY2Nq4mC,71,pop
185,185,My Oh My (feat. DaBaby),"Camila Cabello, DaBaby",2019-12-06,3yOlyBJuViE2YSGn3nVE1K,69,pop
186,186,Touch,Cigarettes After Sex,2019-10-25,1l4pW7Tklvcc3k38rDFMkk,72,pop
187,187,Sígueme - Remix,"Feid, Sech",2019-05-17,7IpRYJ71dk98P0SmgnNLYh,55,pop
188,188,Lalala,"Y2K, bbno$",2019-06-28,51Fjme0JiitpyXKuyQiCDo,68,pop
189,189,Dancing With A Stranger (with Normani),"Sam Smith, Normani",2019-01-11,6Qs4SXO9dwPj5GKvVOv8Ki,68,pop
190,190,All Of The Girls You Loved Before,Taylor Swift,2019-08-23,4P9Q0GojKVXpRTJCaL3kyy,70,pop
191,191,Falsas Promesas,Sech,2019-04-19,6ATIufHUOw1R1A4q46BqrN,54,pop
192,192,When You Love Someone,James TW,2019-04-26,0TXNKTzawI6VgLoA9UauRp,65,pop
193,193,Aunque Sea Un Momento,Kany García,2019-05-17,7nfvfmJsbzoEFciY8w7ajA,59,pop
194,194,Let's Fall in Love for the Night,FINNEAS,2019-10-04,4pfhgOylRLcBll5JjUsJZj,66,pop
195,195,Ok Love You Bye,Olivia Dean,2019-11-22,66YywMJbAgzQrGkFKjnSsK,69,pop
196,196,Giant (with Rag'n'Bone Man),"Calvin Harris, Rag'n'Bone Man",2019-01-11,5itOtNx0WxtJmi1TQ3RuRd,62,pop
197,197,¿Dónde Están Corazón?,Enrique Iglesias,2019-10-04,1mkZZjz0X8YexDWXlx7zmX,60,pop
198,198,Me Gusta,DTF,2019-10-11,6P3FBaZfUjeWYExU2ShaPZ,61,pop
199,199,Payasos,"Romeo Santos, Frank Reyes",2019-04-05,1soECbw2IFdWt5W8Rb4uG7,54,pop
200,200,Ballin' (with Roddy Ricch),"Mustard, Roddy Ricch",2019-06-28,3QzAOrNlsabgbMwlZt7TAY,71,pop
201,201,South of the Border (feat. Camila Cabello & Cardi B),"Ed Sheeran, Camila Cabello, Cardi B",2019-07-12,4vUmTMuQqjdnvlZmAH61Qk,67,pop
202,202,You Don't Know Me (feat. RAYE),"Jax Jones, RAYE",2019-07-12,4DJORZgsbqnEJ4f4B9TBGV,64,pop
203,203,Solita,"Sech, Farruko, Zion & Lennox",2019-04-19,0tJCo71s7HT9Mu5Z4juuLw,57,pop
204,204,Báilame,Danny Ocean,2019-03-22,5pOBhos8Z2v3FGjUPMgUgI,61,pop
205,205,Más Fuerte,Greeicy,2019-05-17,6PLihys6LLwbCI9GRByWZ0,59,pop
206,206,GATTI,"JACKBOYS, Pop Smoke, Travis Scott",2019-12-27,40mjsnRjCpycdUw3xhS20g,66,pop
207,207,Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",2019-06-15,5ry2OE6R2zPQFDO85XkgRb,70,pop
208,208,"Frijo: Bzrp Music Sessions, Vol. 10","Bizarrap, Frijo, Hot Plug Beats",2019-07-21,5z2pkfNzSL9Ad87xcQQEdw,55,pop
209,209,The Search,NF,2019-07-26,3oLe5ZILASG8vU5dxIMfLY,69,pop
210,210,Norman fucking Rockwell,Lana Del Rey,2019-08-30,3RIgHHpnFKj5Rni1shokDj,69,pop
211,211,Cornelia Street,Taylor Swift,2019-08-23,12M5uqx0ZuwkpLp5rJim1a,69,pop
212,212,Heads Will Roll - A-Trak Remix Radio Edit,"Yeah Yeah Yeahs, A-Trak",2019-05-10,5qGIfWDRdyO67LCTqA2sEn,65,pop
213,213,Una volta ancora (feat. Ana Mena),"Fred De Palma, Ana Mena",2019-09-13,6swHvavSroD4ur3Q18MjYz,55,pop
214,214,Hollywood's Bleeding,Post Malone,2019-09-06,7sWRlDoTDX8geTR8zzr2vt,68,pop
215,215,Turn Me On (feat. Vula),"Riton, Oliver Heldens, Vula",2019-09-13,0qaWEvPkts34WF68r8Dzx9,63,pop
216,216,Why Why Why Why Why,SAULT,2019-05-05,4zwq3QUKgMNk0NSLl7fpbP,65,pop
217,217,The Search,NF,2019-05-30,2OKo7g3KfmCt3kyLvUAL0g,64,pop
218,218,Santa Monica,Moha La Squale,2019-11-04,3H398hWCL0DCKJHNQmURPP,55,pop
219,219,False God,Taylor Swift,2019-08-23,5hQSXkFgbxjZo9uCwd11so,68,pop
220,220,Don’t Call Me Angel (Charlie’s Angels) (with Miley Cyrus & Lana Del Rey),"Ariana Grande, Miley Cyrus, Lana Del Rey",2019-11-01,6zegtH6XXd2PDPLvy1Y0n2,64,pop
221,221,Lost Without You,Freya Ridings,2019-07-19,3cWI6Hj9LQ0MfMuhw9uSMc,64,pop
222,222,Naked,James Arthur,2019-10-18,2fmyrECK6bdfoGven0UMZx,65,pop
223,223,How to disappear,Lana Del Rey,2019-08-30,4qUtC2BwFC154Ha8YQRrkk,68,pop
224,224,FANCY,TWICE,2019-04-22,2qQpFbqqkLOGySgNK8wBXt,68,pop
225,225,Power Over Me,Dermot Kennedy,2019-01-04,3CNLrZJST54nE4PUkS83Sl,66,pop
226,226,Take What You Want (feat. Ozzy Osbourne & Travis Scott),"Post Malone, Ozzy Osbourne, Travis Scott",2019-09-06,7CZyCXKG6d5ALeq41sLzbw,70,pop
227,227,Santorini Coffee,melvitto,2019-02-22,6TTR7tXftck5lU7BPRY7bV,62,pop
228,228,xanny,Billie Eilish,2019-03-29,4QIo4oxwzzafcBWkKjDpXY,67,pop
229,229,Ghost,Confetti,2019-10-18,30uCmqegKQnH5AbOE51gPD,64,pop
230,230,Despacito - Remix,"Luis Fonsi, Daddy Yankee, Justin Bieber",2019-02-01,1vnnXMrBeEWiRg3YCMCjQq,66,pop
231,231,Would That I,Hozier,2019-03-01,0L3oQdYUvVbsOOPJSkZ3C3,66,pop
232,232,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),"Martin Garrix, Macklemore, Fall Out Boy",2019-04-25,7Feaw9WAEREY0DUOSXJLOM,66,pop
233,233,bad idea!,girl in red,2019-09-03,57j65yC2HggQfmYNc6rdOK,68,pop
234,234,Grace,Lewis Capaldi,2019-05-17,0pEkK8MqbmGSX7fT8WLMbR,63,pop
235,235,Mariners Apartment Complex,Lana Del Rey,2019-08-30,6OG05bPAwUuV3OMvy2Vy1P,65,pop
