,artist,listeners,playcount,bio_content
68,alex zurdo,15418,373951,
69,lyanno,77418,939374,"Edgardo Cuevas Feliciano (22 de abril de 1996) Nació en Puerto Rico. Cantante puertorriqueño, conocido por su nombre artístico Lyanno, nombre derivado de su segundo apellido (Feliciano). <a href=""https://www.last.fm/music/Lyanno"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
70,juliito,5797,60539,
71,jay wheeler,224709,4342090,"Reggaeton singer from Puerto Rico.  According to an article by Natacha Andueza:

""Jose Angel Lopez Martinez started singing in a church, where he played the piano and then began creating all types of beats with his computer. Wheeler was too scared and shy to sing due to bullying while he was in school. He felt insecure and did not want to show off his talents.

A few years later, everything changed, he fell in love and had to deal with heartbreak. He wrote a breakup song for the first time and his best friend encouraged him to post a video singing that song. The video went viral overnight, generating over 500 thousand views. That’s when he decided to get into the music industry, singing, and educate himself and get into the industry.

In 2018, Wheeler released “Por Tu Culpa"",  the song that opened the doors for him and led him to be discovered by famous DJ Nelson."" <a href=""https://www.last.fm/music/Jay+Wheeler"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
72,dj nelson,78850,518299,"Nelson Díaz Martinez (born on April 7, 1972 in San Juan, Puerto Rico), known artistically as DJ Nelson is a DJ/producer who played a significant role in the development and popularization of reggaeton.[1] He first made a name for himself as part of the Noise, a club-centered collective that was spawned in 1992. The Noise—composed of DJs, MCs, producers, and club coordinators—hosted a long-lasting series of club nights in San Juan that were vital to the development and popularization of reggaeton. DJ Nelson earned credit as one of the top Noise DJs, and he also served as a producer/arranger for the collective's music.

In 1997 he made his CD debut, Nel-Zone, which was split into respective reggae and rap mixes, and he also was credited on a couple other CD releases that year: Don Chezina's Bien Guillao de Gangster and Ivy Queen's En Mi Imperio (1997). From this point forward, DJ Nelson began focusing on his solo career, primarily as a producer, with notable credits including Ivy Queen's The Original Rude Girl (1998) and Wisin & Yandel's Los Reyes del Nuevo Milenio (2000). His mixtape-style productions continued as well, with Undertrack Collection (2000) and Music (2001), the latter of which marked the advent of his personal brand, Flow Music.
DJ Nelson signed to this label a trio of young, up-and-coming producers: Francisco Saldaña, Víctor Cabrera, Norgie Noriega, the former two of whom are better known as Luny Tunes, of course, while the latter goes by just Noriega. These three producers pooled their talents together for Mas Flow (2003), a mixtape album that was groundbreaking in terms of popularity and influence. Numerous volumes followed, except without Noriega, who went the solo route, debuting with Contra la Corriente (2004). DJ Nelson continued with his own career as well, releasing Flow la Discoteka (2004) and opening a club of the same name, at which he was the resident DJ. In addition, he is credited with having set up The Mix 107.7, a popular Puerto Rican radio station hosted by DJ Coyote, and he even took his brand into the clothing industry, forming Flow Wear. Released in 2007, Flow la Discoteka, Vol. 2 featured his biggest hit single to date, ""Pasarela"", performed by Dalmata. DJ Nelson, Gerardo Cruet and Arcangel, consider themselves as pioneers in the new ""urban movement"", a sub-genre of reggaeton and hip-hop, Electro-Flow. Electro-Flow as Arcangel baptized it, is a blend of Hip-hop, reggaeton, dance-hall, electronica, and other futuristic sounds. Electro-flow can be heard in the songs. ""Chica Virtual"", ""Pa Que la Pases Bien"", ""Te Estoy Buscando"". ""Sexy Movimiento"", ""Siguelo"", ""Dame un Poquito"" by Wisin y Yandel. ""Veo Veo"" by Yaga y Mackie Ranks. Also ""Let's Do It"" ""No te Veo"" all are considered Electro-flow. Some songs lean more towards dance Hip Hop while some lean more towards Reggaeton depending on the song. <a href=""https://www.last.fm/music/DJ+Nelson"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
73,j alvarez,179810,2449181,"Javid David Alvarez Fernandez conocido en el mundo artistico como “J Alvarez”, nacio en Rio Piedras, Puerto Rico un 13 de Diciembre del 1983. Su inspiracion en la musica comenzo en el hip-hop en ingles, en grupos tales como ""A Tribe Called Quest"", “Q-Tip”, ""Busta Rhymes"", entre otros. Todavia no era ni adolecente cuando a los 12 años se atravio a coger un microfono y canto por primera vez en la escuela Luis Muñoz Marin frente a varios estudiantes y profesores. La primera cancion que canto se titula ""Lo que ella trae"" y dandole su respeto a artistas ya establecidos dentro del genero como Tego Calderon y Nejo y Dalmata, este humilde rapero ha sabido ganarse el cariño y el apoyo de otros exponentes del genero como Cosculluela, Polaco, Elliot (El Mago de Oz), MC Ceja, y en especial DJ Nelson, de Flow Music. 
J alvarez conoce a DJ Nelson también, conocido Nelflow, atraves de su primo y rapido surgio una quimica de trabajo, ya siendo parte de Flow Music, una de las compañias de reggaeton y hip-hop mas conocidas dentro del genero urbano. 
J ha podido dejarse sentir con sus temas mas recientes que cuenta con la participacion de Cosculluela y Dalmata. La aceptacion del publico a sido increible y se nota que la meta de este joven es dejarse sentir dentro del genro urbano. Los que lo conocen a J saben que el reconoce lo que es tener experiencias dificiles y levantarse de las mismas valorando las buenas cosas que tiene en su vida, como su esposa y la musica que lleva por dentro. Con la ayuda de Dios y de su nuevo equipo de trabajo J alvarez lanzo su primera produccion denominada ""El dueño del Sistama"" 
 <a href=""https://www.last.fm/music/J+Alvarez"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
74,marcianeke,28718,723638,"Chilean rapper that uses Autotune and synthetizers to rap about sex, drugs and gang violence in general alongside reggaeton sampled rythms. <a href=""https://www.last.fm/music/Marcianeke"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
75,zion & lennox,0,0,
76,los g4,13710,94953,
77,lenny tavárez,101190,1181742,"Julio Manuel González Tavárez (Puerto Rico, 19 de mayo de 1987), más conocido por su nombre artístico como Lenny Tavárez es un cantante puertorriqueño de reggaeton y trap latino. Anteriormente fue parte del dúo musical Dyland & Lenny. <a href=""https://www.last.fm/music/Lenny+Tav%C3%A1rez"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
78,corina smith,24048,515667,"María Corina Smith Pocaterra better known as Corina Smith, is a Venezuelan singer, actress and model.
Born: September 8, 1991 (age 28 years), Caracas, Venezuela <a href=""https://www.last.fm/music/Corina+Smith"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
79,reykon,103696,909341,"Reykon is a Colombian reggaeton singer, born in Envigado, Colombia on December 12, 1986. His birth name is Andres Felipe Robleto Londono. He rose to fame in 2009 with the song La Santa. Other hits such as No Molestes Mas, Sin Mieto, and Tuturuwa gave him more fame. In 2014, he ganed international fame with the song Secretos. Subsequently, the song was released in important U.S cities such as Chicago, New York, and Miami, where it quickly became a club anthem. He has released 2 albums: El Lider 1 in 2010 and El Lider 2 in 2012. In 2013, Reykon became the first Colombian reggaeton singer to perform in Australia. Each show was sold out. <a href=""https://www.last.fm/music/Reykon"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
80,guaynaa,102347,969176,
81,alkilados,62463,559856,"Juan, Lucho, JuanMa, Xavi y Eche son los 5 ALKILADOS Colombianos que pretenden llevar al mundo un sonido PURA PLAYA.

ALKILADOS se lanzó al mercado el 26 de junio de 2011 en el Eje Cafetero - Colombia, su sonido pop con influencias de reggae, soka, dancehall y todos los sonidos urbanos que les permita trasladarse al caribe, los lleva a lograr con su primer sencillo SOLA, los primeros lugares de la radio en Colombia, Venezuela y Ecuador.

Su Música Los ha llevado también a estar en los eventos más importantes del País como El Show de las Estrellas, El Evento 40 principales 2012, el Festival Mega Fest Movistar 2012, Premios Nuestra tierra 2013 y ser el Show central de Premios Hetores 2012, además de ser artistas principales en las Tarimas de Vamos X Ti y Lanzamientos de Telenovelas RCN por todo el País.

Los medios de comunicación han fijado su mirada en la propuesta musical llevándolos así como invitados a los programas con más raiting de la televisión Colombiana, Día a Día Caracol “Especial Fin de Año”, Muy Buenos Días RCN, Protagonistas de Nuestra Tele 2012.

La rotación de sus videos se mantiene en los ranking de los canales internacionales musicales más importantes como HTV donde ya han grabado programas como “En Pausa” y “En La Mira”, además sus videos se ubican en los primeros lugares del Hot Ranking, también la rotación en MTV y RITMO SON LATINO MÉXICO, mostrando a Latinoamérica y el Mundo el sonido PURA PLAYA.

En Colombia ya se han conocido canciones como ESTO ES AMOR producida por el reconocido MASTER CHRIS “El Científico” -productor de Alexis y Fido-, entre muchos otros; ESTO ES AMOR cuenta con un Remix al lado del representante urbano #1 de Colombia J BALVIN. <a href=""https://www.last.fm/music/Alkilados"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
82,jory boy,107515,1006012,
83,casper magico,51468,502660,"Julio Alberto Cruz García (San Juan; Puerto Rico, 21 de junio de 1989) más conocido por su nombre artístico como Casper Mágico, es un rapero, cantante y compositor puertorriqueño de Reguetón y Trap Latino. Se hizo conocido en el 2017 al estrenar el sencillo «Te boté» en compañía de Nio García y Darell, que fue certificado de oro por la RIAA y también llegó a ubicarse en los primeros lugares de las principales listas de Spotify y de la revista de Billboard. Su sencillo «No te Veo» ha sido certificado platino por la RIAA al obtener numerosas ventas y descargar así como reproducciones en plataformas digitales. <a href=""https://www.last.fm/music/Casper+Magico"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
84,kevin roldan,136424,1749627,"Ronny Kevin Roldán Velasco ​más conocido como Kevin Roldán, es un cantante de reguetón y trap latino colombiano.  <a href=""https://www.last.fm/music/Kevin+Roldan"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
85,freestyle mania,1863,16107,
86,don omar,1404663,22869901,"William Omar Landrón (born February 10, 1978 in Puerto Rico), better known as Don Omar, is a reggaeton singer. He is one of the most well known reggaeton artists in Latin America. His cross over success in the U.S. has given him more exposure to English speaking Reggaeton fans, making him one of the more recognizable faces of Reggaeton along with Daddy Yankee and Tego Calderón. Don Omar's popularity is currently rising and he recently appeared on MTV. Omar is best known for his songs ""Dile"" and ""Dale Don Dale"" from his first album The Last Don and ""Reggaeton Latino"". His songs center around life and love; some examples of these would be ""La Recompenza"" (The Reward), ""Pobre Diabla"" (Poor Devil (fem.)) and ""Aunque te Fuiste"" (Even Though You Left).

His debut album, The Last Don, sold over 350,000 units in South America. Both ""The Last Don"" as the live edition of it have been certified platinum by the Recording Industry Association of America. Worldwide, The Last Don: Live [CD & DVD] sold over one million copies, according to the official website. His debut single, ""Dale Don Dale"", sold over 100,000 copies in South America. He received the awards for ""Latin Pop Album of the Year"" and ""New Artist & Latin Rap/Hip-Hop Album of the Year"" by the Billboard Latin Music Awards in 2003. The Last Don: Live [CD & DVD] was also nominated for ""Urban Music Album"" at the 2005 Latin Grammy Awards

He started his career after facing many obstacles when Héctor Delgado (from the duo Héctor y Tito) gave him an opportunity to be a backup singer. After that, he sang in a live concert with Héctor and Tito in 2003, which was released later as a CD and DVD, which included the songs that became instant hits, Baila Morena and Amor de Colegio.

In 2005, Don Omar released the reggaeton album ""Da Hitman Presents Reggaeton Latino"", which broke the record for ""Highest First Week Sales for a Reggaeton Album"" by selling over 31,000 units in its first week, resulting a debut of #61 in The Billboard 200. Wisin y Yandel held that record until ""Reggaeton Latino"" was released.

The first single released from Reggaeton Latino, ""Dale Don Dale [Remix]"" , which features rapper Fabolous, debuted at #1 on the crossover chart.

He is currently signed to VI Music through Universal Music Latino.

In early 2006, the Governor of Puerto Rico, Aníbal Acevedo Vilá publicly mentioned interest in having Don Omar participate in a program against School Desertion. However, the Secretary of Education has rejected Don Omar sponsoring it due to his lyrics. The local press has also mentioned that Omar himself did not finish High School.

Currently has his own record label ""El Orfanato"" (The Orphanage) and had a magnificent performance in the 2011 Latin Music Billboard Awards where he received the Award for Latin Rythm Airplay. <a href=""https://www.last.fm/music/Don+Omar"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
87,jamby el favo,35021,650110,
88,danny ocean,401224,8265663,"Daniel Alejandro Morales Reyes (born 5 May 1992), known by his stage name Danny Ocean, is a Venezuelan singer, songwriter and record producer born in Caracas, Venezuela. He began his professional music career in 2009 with the creation of his YouTube channel. Daniel  is best known for his song ""Me Rehúso"", the first Latin solo artist song to reach 1 billion streams on Spotify, which it did in 2020. <a href=""https://www.last.fm/music/Danny+Ocean"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
89,ñejo,90231,821609,"Originally from Ponce, Puerto Rico. Usually heard alongside Dalmata as a puerto rican duo. Recently released ""Broke and Famous.""


more  information 

Ñejo & Dálmata, also known as Ñejo y Dálmata, are a reggaeton duo from Ponce, Puerto Rico. They had worked together in collaborations with other reggaeton artists before they released their album Broke & Famous in 2007. Some of Ñejo's and some of Dálmata's songs have reached the Billboard 200 in 2006 and 2007.
Ñejo has been involved with reggaeton since the production of DJ Joe 5 was released. They started working as a duo on Fatal Fantasy 2.

Discography

Broke & Famous (2007), released by Universal Music Latino, a label owned by Universal Music Group.
Broke & Famous: Still Broke - The Mixtape (2009)
Still Broke:But Not That Broke At All-Pronto (2010) (This album will include the single ""Que Paso"")
[edit]Singles (including collaborations)
""Tu Y Yo"" (ft. Maicol & Manuel) (2005)
""Como Te Extraño"" (ft. Maicol & Manuel) (2005)
""Esa Nena"" (2005)
""Voy A Pillarte"" (2006)
""Nos Matamos (Remix)"" (ft. Arcangel, Chyno Nyno, & Jowell) (2006)
""Malditas Putas"" (ft. Las Guanábanas) (2007)
""El Abrazo del Oso (Remix)"" (ft. Gringo) (2007)
""Pa' Mi Ponce (Intro Casa de Leones)"" (ft. Guelo Star, J-King & Maximan, Jowell & Randy, Arcangel, Voltio, & La India) (2007)
""Hoy Me Atrevo"" (2007)
""Algo Musical"" (ft. Arcangel) (2007)
""Triste y Sola"" (2007)
""Mundo Artificial""(ft. Chyno Nyno, L.T. ""El Unico"") (2007)
""Intro (Los Capo)"" (ft. Julio Voltio, Jowell & Randy, Guelo Star, Zion, De La Ghetto, Syko & Hector ""El Father"") (2007)
""Olvídate de Eso"" (ft. Alexis & Fido) (2007)
""Peligrosa"" (2007)
""El Mellao' (Remix)"" (ft. Julio Voltio) (2007)
""En Navidad"" (2007)
""Te Quiero Mas Que Mi Vida"" (ft. Cosculluela) (2008)
""Algo Musical (Remix)"" (ft. Arcángel & Daddy Yankee) (2008)
""No Puedo Estar Sin Ti"" (2008)
""Amiga"" (2008)
""La Película"" (ft. Vakero) (2008) (Talento Dominicano)
""Dimelo Pa' Donde"" (ft. J-King & Maximan, Guelo Star) (2008)
""Un Hijo En La Disco (Remix)"" (ft. J-King & Maximan, Guelo Star) (2008)
""Hoy Me Rindo A Tus Pies (Remix)"" (ft. Franco & Oscarcito) (2008) (Talento Venezolano)
""Tú Te Las Traes (Remix)"" (ft. Yomo, Jowell & Randy, Voltio) (2008)
""La Ando Buscando"" (2008)
""Puti Puerca (Remix)"" (ft. Jamsha, Guelo Star, Chyno Nyno, De La Ghetto) (2008)
""Loca Con Su Tigere"" (ft. Julio Voltio, El Cata) (2008) (Talento Dominicano)
""Flow (Remix)"" (ft. Plan B, Cheka) (2009)
""Me Gusta"" (ft. Jutha & Small) (2009) (Talento Colombiano)
""La Stripper"" (ft. Joan y Oneil) (2009)
""Cojelo Ahora"" (ft. Sie7e) (2009) (Talento Colombiano)
""Santa Kachucha (Remix)"" (ft. Julio Voltio, Kristian Bob, Chyno Nyno) (2009)
""Estoy Esperando"" (2009)
""Ella Quiere (Remix)"" (ft. Lui-G) (2009)
""Del Sur"" (ft. Guelo Star, Divino, Gastam, J-King & Maximan) (2009)
""Mujeres Talentosas"" (ft. Lui-G, Ñengo Flow, Chyno Nyno, J-Alvarez & Franco El Gorilla) (2009)
""2 Cacha (Remix)"" (ft. J-Alvarez, Ñengo Flow, Chyno Nyno, Lui-G & Guelo Star) (2009)
""Estoy Esperando (Remix)"" (ft. Alexis & Fido) (2009)
""Fuga (Remix)"" (ft. Trebol Clan, Farruco, Tony Lenta, Julio Voltio, J-Alvarez) (2009)
""No Necesito"" (2009)
""A Lo Escondio"" (ft. Lui-G, Mackie Ranks, J-Alvarez, Yaga, George Las Guanabanas) (2009)
""Si Te Atreves (ft. J. Balvin)"" (2009)
""Si Te Atreves (Remix) (ft. J. Balvin)"" (2009)
""Deja (ft. J-Alvarez, Jory) (2009)
""Gio Guanabana Ft. Ñejo & Dalmata, J-Alvarez, Lui-G - Sexo Na´Ma (Official Remix)"" (2009)
""J-King & Maximan Feat De La Ghetto, Baby Rasta & Gringo, Chyno Nyno, Ñejo & Dalmata, Voltio, Guelo Star, Arcangel, Ivy Queen, Franco El Gorilla, Alexis & Fido, Plan B, Ñengo Flow, Zion & Lennox, Syko, Tony Lenta, Yaga & Mackie Ranks--Guayoman-O.G. Black--TrebolClan(Berto-Periquito)-GranGreatMomola-Gastam-Nova y jory Rastrillea II(Remix Official)-(Full Version)
""Si tu no estas"" (ft Limi-T 21 & Alexis ) (2009)
""No Necesito"" (Remix) (ft Cosculluela (2010)
[edit]Ñejo singles/collaborations

""Esa Gata"" (2002)
""El Caballo"" (ft. Plan B) (2002)
""No Quiere Novio"" (2006)
""No Quiere Novio (Remix)"" (ft. Tego Calderón) (2006)
""Tu Me Arrebata"" (2006)
""Voy Hacertelo (Remix)"" (ft. Naldo, De La Ghetto, Jowell & Randy) (2007)
""Sube"" (2007)
""Mal De Amores"" (2007)
""¿Cómo Estás?"" (2007)
""¿Cómo Estás? (Remix)"" (ft. Huey Dunbar) (2007)
""Lo Hecho Hecho Está"" (ft. Tego Calderón, Chyno Nyno, Pirulo, & Julio Voltio) (2007)
""Un Call"" (2007)
""Yo Quisiera"" (2007)
""Por Allá Por Dónde Vivo"" (2007)
""No Es Lo Mismo"" (ft. Tego Calderón & Julio Voltio) (2007)
""Así Es la Vida"" (2007)
""Como Los Quiero"" (2007)
""Violento"" (2007)
""Cream 2008 (Lo Hecho Hecho Está (remix)"" (ft. Tego Calderón, Chyno Nyno, Pirulo, & Julio Voltio) (2008)
""Esta Noche"" (ft. Andy Boy, Chyno Nyno) (2008)
""La Combi"" (ft. Nicky Jam) (2008)
""Somos de Calle (Remix)"" (ft. Daddy Yankee, Arcangel, De La Ghetto, Guelo Star, MC Ceja, Voltio, Chyno Nyno, Cosculluela, & Baby Rasta) (2008)
""Un Party (Remix)"" (ft. Plan B & Arcángel) (2008)
""Cuando La Calle Habla"" (ft. Arcángel, Guelo Star, Gastam, J.Alvarez, Baby Rasta & Gringo, O.G.Black & Guayo ""El Bandido"", MC Ceja, Franco ""El Gorilla"", Ñengo Flow, Delirious) (2008)
""Corazón Roto"" (2008)
""Ando En La FJ"" (2008)
""Marihuana"" (2008)
""Los 3 Chiflones"" (ft. L.T, Chyno Nyno) (2008)
""Aguinaldo"" (2008)
""Por Allá Por Dónde Vivo"" (ft. Hebert Vargas) (2009) (Talento Colombiano)
""Papa Dios (Remix)"" (ft. Jowell & Randy, El Sujeto oro 24) (2009) (Talento Dominicano)
""Ando En La FJ"" (2009)
""2 Cachas"" (ft. J-Alvarez) (2009)
""Tírate El Paso"" (ft. Nely ""El Arma Secreta"") (2009)
""Sin Coro"" (ft. Chyno Nyno, Ñengo Flow) (2009)
""Mueve Ese Culo Puñeta"" (ft. Lui-G, Ñengo Flow, Chyno Nyno) (2009)
""Roze"" Feat Jack Style - [Prod. By DJ Buxxi] (Flow Music) Original Julio (2009)
""Te Estoy Esperando"" (Oficial Remix) (ft Alexis & Fido) (2009)
""Si No Fumo (ft. Cosculluela)"" (2009)
""J-King & Maximan Feat De La Ghetto, Baby Rasta,Chyno Nyno, Ñejo y dalmata, Voltio, Guelo Star, Alexis & Fido, Ivy Queen,Franco El Gorilla (Radio Version)(2009)
""Alegre Prendo"" (2009)
""Mi Blonsito Mañanero (Aguinaldo)"" (2009)
""Que Paso"" (2010)
""Cancion De Amor"" (2010)
[edit]Individuales Dálmata colaboraciones

""Hasta El Desmayo"" (2002)
""Lento Muévete"" (pies Plan B & Blade Pacino) (2002)
""Nos Matamos"" (2006)
""Deja Quitarte La Ropa"" (2006)
""Just Like Sexo"" (2007)
""Pasarela"" (2007)
""Como Toda Una Señora"" (2007)
""Mírala"" (2007)
""Dímelo (Remix)"" (ft. Enrique Iglesias) (2007)
""Pa Encima"" (2007)
""See You Mami"" (2007)
""Miéntame"" (2007)
""Mi Día de Suerte"" (2007)
""Pasarela (Remix)"" (ft. Los Rabanes) (2007)
""Se Va, Se Va"" (2007)
""Sexo en la Playa"" (2007)
""Todo Tiene Su Final"" (2007)
""Contigo Una Noche"" (2008)
""Yo La Vi Bailando"" (pies J-Alvarez) (2008)
""Que raro (Remix)"" (ft J-Alvarez) (2008)
""Para La Chica Que Le Gusta El Sexo"" (ft. Maicol) (2008)
""Eso que tienes tú"" (pies Gustavo Laureano) (2008)
""Salvaje"" (2008)
""Cual Es Tu Miedo"" (2009)
""Si Como Camina Cocina"" (pies Naldo) (2009)
""Solo tu"" (ft. Los De La Noche) (2010)
""Siguelo"" (2010) <a href=""https://www.last.fm/music/+noredirect/%C3%91ejo"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
90,simon la letra,12480,212183,
91,voz veis,17678,266332,"Voz Veis is a Venezuelan vocal sextet that has taken his name from popular slang used in Maracaibo city, place where the sextet came from. In 2007 Voz Veis became the first Venezuelan agrupation in ever win a Grammy Latino. <a href=""https://www.last.fm/music/Voz+Veis"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
92,dylan fuentes,11837,57439,
93,subelo neo,1922,10975,
94,cosculluela,245892,2889516,"Born in Humacao, Puerto Rico, Jose Cosculluela a.k.a Cosculluela discovered at a young age that his passion was music. He got into rap music at age 12, listening to cassettes from Vico C and singing his songs. After listening to the underground album Playero 37, he and his brother bought some recording equipment and he knew at that moment that the only thing he ever wanted to do was music. He started writing, recording and selling underground mixed cassettes in Humacao, meeting new friends and eventually formed the group KnockOut Trax. More than just a hip-hop group, they were producing, singing and doing productions for other artists in Puerto Rico as KnockOut Trax Inc. (under the label Invasion Music). He also had the opportunity to participate on Don Omar's first various artists album, Los Bandoleros with the hit song Vamos a Darle. His breakthrough came with the album Buddhas Family 2 with the song Te va a ir mal featuring Getto, with this song he won the acceptance of the public naming him one of the top prospects in Reggaeton Latino and Hip-hop. This young artist of Puerto Rico has a very bright future and a stock rising fast Right now he has generated major buzz on the reggaeton genre and he is working on collaborations with Don Omar, Frankie Jay and many more. Also he participates in many various artists discs standing out with his different flow , and having everybody talking about him. <a href=""https://www.last.fm/music/Cosculluela"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
95,brray,83466,1016492,"Bryan García Quinones (19 de septiembre de 1992), más conocido como Brray, es un cantante y compositor puertorriqueño del género urbano, hip hop y trap. Autor de temas como La Curiosa, Machuqueo y Flow, Brray llegó a la escena con el lanzamiento de Me siento bien en 2014. <a href=""https://www.last.fm/music/Brray"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
96,gigolo y la exce,61772,583603,
97,juanfran,22584,148250,
98,lalo ebratt,67960,568061,"Eduardo Mario Ebratt Troncoso (born February 3, 1993, in Santa Marta, Colombia), better known by his stage name Lalo Ebratt, is a Colombian reggaeton singer who first came to public attention as a member of Trapical Minds, a latin hip-hop project put together by Colombian label RedSnapperMusic that also features singers Yera and Skinny Happy, before launching a solo career.

He is best known for his viral hit single ""Mocca"", released on April 27, 2018. The song became popular on YouTube and Spotify, reaching number one in Colombia and charting on iTunes and Spotify in several other countries. The music video has garnered over 150 million views. A remixed version of ""Mocca"" featuring Colombian singer J Balvin was released on October 3, 2018.  <a href=""https://www.last.fm/music/Lalo+Ebratt"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
99,nacho,124756,1084747,"José Ignacio Torres nace en Santiago el 17 de junio de 1986. Su afición a la música viene desde niño, su padre lo hacia escuchar mucha, llegando a cantar algunos boleros junto a el en su infancia. A los 15 o 16 años su afición se volvio un poco más firme, aprendió a tocar guitarra, lo cual facilitó la inmersión en la musica. Más o menos hace 3 años, ""Nacho"" como le dicen todos sus amigos, transformo su aficion al canto en algo más serio, tras participar en el disco "" dejando huellas"" de mc Beiser, en el cual participaron tambien quienes trabajan en la produccion de sus temas. Actualmente Nacho estudia Pedagogía en música, en la Universidad Mayor de Santiago, paralelamente trabaja en la grabacion de su Primer disco "" Cosas Sencillas"" el que esta compuesto en su totalidad por él y producido por el músico Cristobal Vargas [tiei e Imaabs] en conjunto a Juan Patricio Faundez [dj two faces] quien es el ingeniero a cargo y Alvaro Severino[yuyo de negro quinteto], quien  estará a cargo de las guitarras. El disco se espera para el mes de mayo y será editado por Neurotyka.

http://myspace.com/soulnash
http://myspace.com/tiei
http://myspace.com/imabs
http://myspace.com/djtwofaces
http://myspace.com/alvaroseverino

http://www.neurotyka.org <a href=""https://www.last.fm/music/Nacho"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
100,javiielo,43559,514754,
101,lary over,58600,628980,
102,andy rivera,69043,622727,"Andrés Felipe Rivera Galeano nació en Pereira, hijo del cantante y compositor de música popular Jhonny Rivera y de Luz Galeano. Con su padre fue siguiendo el mismo paso de la música tempranamente a los 12 años, en los tiempos libres se dedicaba a la vocalización y al piano.

Su padre lo inclinó por la música aunque el escogió el género urbano. Su primer sencillo contó con el apoyo de su amigo Pipe Calderon y su productor Dj Cano quienes realizaron ""En Busca De Ella"".

Se dio a conocer tanto a nivel nacional como internacional con el éxito ""Te Pintaron Pajaritos"" junto a Yandar & Yostin, ​ superando las 100 millones de visitas en YouTube. ​ Teniendo éxito en países como Argentina, Chile, España contando con el apoyo de Juan Magan, Ecuador, Venezuela, Perú y por supuesto Colombia.

Luego de tanto éxito con ""Te Pintaron Pajaritos"" siguió su carrera con ""Por Todo Me Peleas"" ​ una canción muy bien acogida pero sin dudar no tuvo tanto éxito como la anterior, grabó una versión 'remix' con Riko ""El Monumental"", siguió creciendo su carrera lanzando ""Si Me Necesitas"" una canción que no sonó mucho, pero luego cuando grabó el remix con Baby Rasta & Gringo fue todo un éxito. ​

Hizo un salto cuando estrenó dos canciones junto a dos buenos exponentes del género urbano, los puertorriqueños Nicky Jam y Dálmata, primero Los Perros Se Enamoran fue escuchada en una buena parte de país ​ y Espina de Rosa la cual fue mucho más exitosa en todo el país teniendo cerca de 40 millones de reproducciones en YouTube y ocupando los primeros puestos del género urbano en Paraguay, Chile, Ecuador y Colombia. De la mano de Universal Music Spain entró con fuerza a España. ​

Para el 2014 no tuvo éxito en canciones suyas, pero sí ocupó los primeros puesto con canciones como ""Salgamos"" junto a Kevin Roldán y Maluma, a pesar de estrenar ""Hollywood"". Para finales del 2014 estrenó El Que la Hace la Paga junto a su padre Jhonny Rivera ​ y tiene en los primeros lugares ""Mañana"" al lado de la mayor exponente urbana de Colombia Karol G.

En 2015 el tema ""Será lo mejor"" en Colombia ya forma parte del Top Latin Songs de Monitor Latino donde ha escalado de posición durante las dos semanas que lleva presente. ​ El 11 de agosto lanzaría el remix de No Hay Razón Para Odiarte en colaboración a Yelsid y ""El rey del despecho"" Dario Gómez.

En el 2019 lanza su primera canción popular titulada Alguien Me Gusta junto a su padre Jhonny Rivera y Jessi Uribe siendo una de las canciones más sonadas en toda Colombia y a nivel internacional siendo el lanzamiento que él llevaba esperando para posicionarse nuevamente en los primeros lugares <a href=""https://www.last.fm/music/Andy+Rivera"">Read more on Last.fm</a>. User-contributed text is available under the Creative Commons By-SA License; additional terms may apply."
