Periodo,CCAA,tasa_paro,Tipo de equipamiento,% equipamiento
2012,La Rioja,33.134166666666665,Viviendas con teléfono móvil,96.8
2012,Comunidad de Madrid,33.25035714285715,Viviendas con algún tipo de ordenador,80.3
2012,Comunidad de Madrid,33.25035714285715,Viviendas que disponen de acceso a Internet,77.3
2012,Comunidad de Madrid,33.25035714285715,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",76.6
2012,Comunidad de Madrid,33.25035714285715,Viviendas con teléfono fijo,91.1
2012,Comunidad de Madrid,33.25035714285715,Viviendas con teléfono móvil,96.7
2012,Melilla,40.03825,Viviendas con algún tipo de ordenador,71.4
2012,Melilla,40.03825,Viviendas que disponen de acceso a Internet,64.5
2012,Melilla,40.03825,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",64.5
2012,Melilla,40.03825,Viviendas con teléfono fijo,70.5
2012,Melilla,40.03825,Viviendas con teléfono móvil,91.0
2012,Región de Murcia,38.046547619047615,Viviendas con algún tipo de ordenador,70.9
2012,Región de Murcia,38.046547619047615,Viviendas que disponen de acceso a Internet,62.9
2012,Región de Murcia,38.046547619047615,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",62.2
2012,Región de Murcia,38.046547619047615,Viviendas con teléfono fijo,63.7
2012,Región de Murcia,38.046547619047615,Viviendas con teléfono móvil,96.6
2012,Comunidad Foral de Navarra,28.691190476190474,Viviendas con algún tipo de ordenador,74.5
2012,Comunidad Foral de Navarra,28.691190476190474,Viviendas que disponen de acceso a Internet,68.2
2012,Comunidad Foral de Navarra,28.691190476190474,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",67.7
2012,Comunidad Foral de Navarra,28.691190476190474,Viviendas con teléfono fijo,84.0
2012,Comunidad Foral de Navarra,28.691190476190474,Viviendas con teléfono móvil,95.3
2012,País Vasco,28.720357142857143,Viviendas con algún tipo de ordenador,74.8
2012,País Vasco,28.720357142857143,Viviendas que disponen de acceso a Internet,70.7
2012,País Vasco,28.720357142857143,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",70.4
2012,País Vasco,28.720357142857143,Viviendas con teléfono fijo,87.5
2012,País Vasco,28.720357142857143,Viviendas con teléfono móvil,95.6
2012,Comunidad Valenciana,38.10857142857143,Viviendas con algún tipo de ordenador,68.1
2012,Comunidad Valenciana,38.10857142857143,Viviendas que disponen de acceso a Internet,60.1
2012,Comunidad Valenciana,38.10857142857143,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",58.8
2012,Comunidad Valenciana,38.10857142857143,Viviendas con teléfono fijo,70.7
2012,Comunidad Valenciana,38.10857142857143,Viviendas con teléfono móvil,96.0
2013,Andalucía,48.96083333333333,Viviendas con algún tipo de ordenador,71.1
2013,Andalucía,48.96083333333333,Viviendas que disponen de acceso a Internet,66.3
2013,Andalucía,48.96083333333333,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",65.8
2013,Andalucía,48.96083333333333,Viviendas con teléfono fijo,71.2
2013,Andalucía,48.96083333333333,Viviendas con teléfono móvil,95.4
2013,Aragón,35.97392857142857,Viviendas con algún tipo de ordenador,71.9
2013,Aragón,35.97392857142857,Viviendas que disponen de acceso a Internet,67.6
2013,Aragón,35.97392857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",67.0
2013,Aragón,35.97392857142857,Viviendas con teléfono fijo,82.5
2013,Aragón,35.97392857142857,Viviendas con teléfono móvil,96.2
2013,Principado de Asturias,38.95166666666667,Viviendas con algún tipo de ordenador,73.3
2013,Principado de Asturias,38.95166666666667,Viviendas que disponen de acceso a Internet,70.7
2013,Principado de Asturias,38.95166666666667,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",69.8
2013,Principado de Asturias,38.95166666666667,Viviendas con teléfono fijo,80.0
2013,Principado de Asturias,38.95166666666667,Viviendas con teléfono móvil,94.6
2013,Islas Baleares,33.09952380952381,Viviendas con algún tipo de ordenador,74.7
2013,Islas Baleares,33.09952380952381,Viviendas que disponen de acceso a Internet,68.9
2013,Islas Baleares,33.09952380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",67.8
2013,Islas Baleares,33.09952380952381,Viviendas con teléfono fijo,79.0
2013,Islas Baleares,33.09952380952381,Viviendas con teléfono móvil,95.5
2013,Islas Canarias,47.272619047619045,Viviendas con algún tipo de ordenador,70.1
2013,Islas Canarias,47.272619047619045,Viviendas que disponen de acceso a Internet,67.0
2013,Islas Canarias,47.272619047619045,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",66.7
2013,Islas Canarias,47.272619047619045,Viviendas con teléfono fijo,76.3
2013,Islas Canarias,47.272619047619045,Viviendas con teléfono móvil,96.1
2013,Cantabria,32.96392857142857,Viviendas con algún tipo de ordenador,75.8
2013,Cantabria,32.96392857142857,Viviendas que disponen de acceso a Internet,74.6
2013,Cantabria,32.96392857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",74.2
2013,Cantabria,32.96392857142857,Viviendas con teléfono fijo,80.0
2013,Cantabria,32.96392857142857,Viviendas con teléfono móvil,96.0
2013,Castilla y León,35.351547619047615,Viviendas con algún tipo de ordenador,71.8
2013,Castilla y León,35.351547619047615,Viviendas que disponen de acceso a Internet,67.0
2013,Castilla y León,35.351547619047615,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",65.9
2013,Castilla y León,35.351547619047615,Viviendas con teléfono fijo,82.3
2013,Castilla y León,35.351547619047615,Viviendas con teléfono móvil,95.5
2013,Castilla-La Mancha,44.14035714285714,Viviendas con algún tipo de ordenador,71.9
2013,Castilla-La Mancha,44.14035714285714,Viviendas que disponen de acceso a Internet,63.4
2013,Castilla-La Mancha,44.14035714285714,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",62.9
2013,Castilla-La Mancha,44.14035714285714,Viviendas con teléfono fijo,73.7
2013,Castilla-La Mancha,44.14035714285714,Viviendas con teléfono móvil,94.9
2013,Cataluña,35.665119047619044,Viviendas con algún tipo de ordenador,74.7
2013,Cataluña,35.665119047619044,Viviendas que disponen de acceso a Internet,72.1
2013,Cataluña,35.665119047619044,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",70.8
2013,Cataluña,35.665119047619044,Viviendas con teléfono fijo,82.0
2013,Cataluña,35.665119047619044,Viviendas con teléfono móvil,96.1
2013,Ceuta,50.38464285714287,Viviendas con algún tipo de ordenador,85.0
2013,Ceuta,50.38464285714287,Viviendas que disponen de acceso a Internet,81.4
2013,Ceuta,50.38464285714287,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.4
2013,Ceuta,50.38464285714287,Viviendas con teléfono fijo,80.4
2013,Ceuta,50.38464285714287,Viviendas con teléfono móvil,97.5
2013,España,39.315,Viviendas con algún tipo de ordenador,73.3
2013,España,39.315,Viviendas que disponen de acceso a Internet,69.7
2013,España,39.315,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",68.8
2013,España,39.315,Viviendas con teléfono fijo,77.9
2013,España,39.315,Viviendas con teléfono móvil,96.1
2013,Extremadura,45.5572619047619,Viviendas con algún tipo de ordenador,66.6
2013,Extremadura,45.5572619047619,Viviendas que disponen de acceso a Internet,63.0
2013,Extremadura,45.5572619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",60.5
2013,Extremadura,45.5572619047619,Viviendas con teléfono fijo,69.7
2013,Extremadura,45.5572619047619,Viviendas con teléfono móvil,95.9
2013,Galicia,34.56869047619048,Viviendas con algún tipo de ordenador,68.4
2013,Galicia,34.56869047619048,Viviendas que disponen de acceso a Internet,64.6
2013,Galicia,34.56869047619048,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",63.9
2013,Galicia,34.56869047619048,Viviendas con teléfono fijo,79.1
2013,Galicia,34.56869047619048,Viviendas con teléfono móvil,95.0
2013,La Rioja,31.94345238095238,Viviendas con algún tipo de ordenador,71.8
2013,La Rioja,31.94345238095238,Viviendas que disponen de acceso a Internet,64.8
2013,La Rioja,31.94345238095238,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",63.4
2013,La Rioja,31.94345238095238,Viviendas con teléfono fijo,73.5
2013,La Rioja,31.94345238095238,Viviendas con teléfono móvil,96.9
2013,Comunidad de Madrid,34.29940476190476,Viviendas con algún tipo de ordenador,82.5
2013,Comunidad de Madrid,34.29940476190476,Viviendas que disponen de acceso a Internet,79.8
2013,Comunidad de Madrid,34.29940476190476,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.4
2013,Comunidad de Madrid,34.29940476190476,Viviendas con teléfono fijo,90.7
2013,Comunidad de Madrid,34.29940476190476,Viviendas con teléfono móvil,97.4
2013,Melilla,40.08390243902439,Viviendas con algún tipo de ordenador,65.3
2013,Melilla,40.08390243902439,Viviendas que disponen de acceso a Internet,66.6
2013,Melilla,40.08390243902439,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",64.6
2013,Melilla,40.08390243902439,Viviendas con teléfono fijo,60.6
2013,Melilla,40.08390243902439,Viviendas con teléfono móvil,97.3
2013,Región de Murcia,39.9247619047619,Viviendas con algún tipo de ordenador,70.4
2013,Región de Murcia,39.9247619047619,Viviendas que disponen de acceso a Internet,66.3
2013,Región de Murcia,39.9247619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",66.1
2013,Región de Murcia,39.9247619047619,Viviendas con teléfono fijo,56.9
2013,Región de Murcia,39.9247619047619,Viviendas con teléfono móvil,96.5
2013,Comunidad Foral de Navarra,31.359166666666667,Viviendas con algún tipo de ordenador,72.4
2013,Comunidad Foral de Navarra,31.359166666666667,Viviendas que disponen de acceso a Internet,71.5
2013,Comunidad Foral de Navarra,31.359166666666667,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",70.6
2013,Comunidad Foral de Navarra,31.359166666666667,Viviendas con teléfono fijo,86.2
2013,Comunidad Foral de Navarra,31.359166666666667,Viviendas con teléfono móvil,95.9
2013,País Vasco,30.12238095238095,Viviendas con algún tipo de ordenador,74.6
2013,País Vasco,30.12238095238095,Viviendas que disponen de acceso a Internet,73.4
2013,País Vasco,30.12238095238095,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",72.6
2013,País Vasco,30.12238095238095,Viviendas con teléfono fijo,86.1
2013,País Vasco,30.12238095238095,Viviendas con teléfono móvil,97.1
2013,Comunidad Valenciana,40.18202380952381,Viviendas con algún tipo de ordenador,70.3
2013,Comunidad Valenciana,40.18202380952381,Viviendas que disponen de acceso a Internet,67.1
2013,Comunidad Valenciana,40.18202380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",66.4
2013,Comunidad Valenciana,40.18202380952381,Viviendas con teléfono fijo,66.7
2013,Comunidad Valenciana,40.18202380952381,Viviendas con teléfono móvil,97.0
2014,Andalucía,46.24809523809524,Viviendas con algún tipo de ordenador,71.6
2014,Andalucía,46.24809523809524,Viviendas que disponen de acceso a Internet,72.7
2014,Andalucía,46.24809523809524,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",69.9
2014,Andalucía,46.24809523809524,Viviendas con teléfono fijo,71.6
2014,Andalucía,46.24809523809524,Viviendas con teléfono móvil,95.3
2014,Aragón,33.86392857142857,Viviendas con algún tipo de ordenador,74.4
2014,Aragón,33.86392857142857,Viviendas que disponen de acceso a Internet,70.5
2014,Aragón,33.86392857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",69.7
2014,Aragón,33.86392857142857,Viviendas con teléfono fijo,85.0
2014,Aragón,33.86392857142857,Viviendas con teléfono móvil,95.7
2014,Principado de Asturias,31.69392857142857,Viviendas con algún tipo de ordenador,71.0
2014,Principado de Asturias,31.69392857142857,Viviendas que disponen de acceso a Internet,72.8
2014,Principado de Asturias,31.69392857142857,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",72.2
2014,Principado de Asturias,31.69392857142857,Viviendas con teléfono fijo,77.7
2014,Principado de Asturias,31.69392857142857,Viviendas con teléfono móvil,97.0
2014,Islas Baleares,32.700476190476195,Viviendas con algún tipo de ordenador,79.5
2014,Islas Baleares,32.700476190476195,Viviendas que disponen de acceso a Internet,78.4
2014,Islas Baleares,32.700476190476195,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",77.5
2014,Islas Baleares,32.700476190476195,Viviendas con teléfono fijo,82.2
2014,Islas Baleares,32.700476190476195,Viviendas con teléfono móvil,96.8
2014,Islas Canarias,42.73630952380952,Viviendas con algún tipo de ordenador,72.3
2014,Islas Canarias,42.73630952380952,Viviendas que disponen de acceso a Internet,72.6
2014,Islas Canarias,42.73630952380952,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",71.0
2014,Islas Canarias,42.73630952380952,Viviendas con teléfono fijo,75.5
2014,Islas Canarias,42.73630952380952,Viviendas con teléfono móvil,94.8
2014,Cantabria,33.2510843373494,Viviendas con algún tipo de ordenador,74.6
2014,Cantabria,33.2510843373494,Viviendas que disponen de acceso a Internet,73.9
2014,Cantabria,33.2510843373494,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",72.4
2014,Cantabria,33.2510843373494,Viviendas con teléfono fijo,80.3
2014,Cantabria,33.2510843373494,Viviendas con teléfono móvil,96.6
2014,Castilla y León,34.42071428571429,Viviendas con algún tipo de ordenador,72.6
2014,Castilla y León,34.42071428571429,Viviendas que disponen de acceso a Internet,68.7
2014,Castilla y León,34.42071428571429,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",67.6
2014,Castilla y León,34.42071428571429,Viviendas con teléfono fijo,81.7
2014,Castilla y León,34.42071428571429,Viviendas con teléfono móvil,94.5
2014,Castilla-La Mancha,43.90535714285714,Viviendas con algún tipo de ordenador,69.9
2014,Castilla-La Mancha,43.90535714285714,Viviendas que disponen de acceso a Internet,66.8
2014,Castilla-La Mancha,43.90535714285714,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",65.6
2014,Castilla-La Mancha,43.90535714285714,Viviendas con teléfono fijo,73.9
2014,Castilla-La Mancha,43.90535714285714,Viviendas con teléfono móvil,94.9
2014,Cataluña,32.36047619047619,Viviendas con algún tipo de ordenador,78.7
2014,Cataluña,32.36047619047619,Viviendas que disponen de acceso a Internet,77.6
2014,Cataluña,32.36047619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",76.4
2014,Cataluña,32.36047619047619,Viviendas con teléfono fijo,82.1
2014,Cataluña,32.36047619047619,Viviendas con teléfono móvil,97.1
2014,Ceuta,46.78144578313253,Viviendas con algún tipo de ordenador,80.3
2014,Ceuta,46.78144578313253,Viviendas que disponen de acceso a Internet,81.3
2014,Ceuta,46.78144578313253,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.3
2014,Ceuta,46.78144578313253,Viviendas con teléfono fijo,76.9
2014,Ceuta,46.78144578313253,Viviendas con teléfono móvil,96.6
2014,España,37.33083333333333,Viviendas con algún tipo de ordenador,74.8
2014,España,37.33083333333333,Viviendas que disponen de acceso a Internet,74.4
2014,España,37.33083333333333,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",73.0
2014,España,37.33083333333333,Viviendas con teléfono fijo,78.2
2014,España,37.33083333333333,Viviendas con teléfono móvil,96.4
2014,Extremadura,41.77630952380952,Viviendas con algún tipo de ordenador,67.9
2014,Extremadura,41.77630952380952,Viviendas que disponen de acceso a Internet,68.0
2014,Extremadura,41.77630952380952,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",62.2
2014,Extremadura,41.77630952380952,Viviendas con teléfono fijo,70.4
2014,Extremadura,41.77630952380952,Viviendas con teléfono móvil,94.4
2014,Galicia,34.35333333333333,Viviendas con algún tipo de ordenador,72.6
2014,Galicia,34.35333333333333,Viviendas que disponen de acceso a Internet,69.6
2014,Galicia,34.35333333333333,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",69.1
2014,Galicia,34.35333333333333,Viviendas con teléfono fijo,79.2
2014,Galicia,34.35333333333333,Viviendas con teléfono móvil,95.4
2014,La Rioja,31.435714285714283,Viviendas con algún tipo de ordenador,72.0
2014,La Rioja,31.435714285714283,Viviendas que disponen de acceso a Internet,70.0
2014,La Rioja,31.435714285714283,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",68.5
2014,La Rioja,31.435714285714283,Viviendas con teléfono fijo,76.8
2014,La Rioja,31.435714285714283,Viviendas con teléfono móvil,96.6
2014,Comunidad de Madrid,32.926904761904765,Viviendas con algún tipo de ordenador,82.9
2014,Comunidad de Madrid,32.926904761904765,Viviendas que disponen de acceso a Internet,83.1
2014,Comunidad de Madrid,32.926904761904765,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.9
2014,Comunidad de Madrid,32.926904761904765,Viviendas con teléfono fijo,90.1
2014,Comunidad de Madrid,32.926904761904765,Viviendas con teléfono móvil,98.2
2014,Melilla,41.79179487179488,Viviendas con algún tipo de ordenador,75.0
2014,Melilla,41.79179487179488,Viviendas que disponen de acceso a Internet,83.2
2014,Melilla,41.79179487179488,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",81.8
2014,Melilla,41.79179487179488,Viviendas con teléfono fijo,64.9
2014,Melilla,41.79179487179488,Viviendas con teléfono móvil,100.0
2014,Región de Murcia,37.674523809523805,Viviendas con algún tipo de ordenador,72.7
2014,Región de Murcia,37.674523809523805,Viviendas que disponen de acceso a Internet,72.8
2014,Región de Murcia,37.674523809523805,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",72.0
2014,Región de Murcia,37.674523809523805,Viviendas con teléfono fijo,58.5
2014,Región de Murcia,37.674523809523805,Viviendas con teléfono móvil,96.9
2014,Comunidad Foral de Navarra,30.329047619047618,Viviendas con algún tipo de ordenador,75.6
2014,Comunidad Foral de Navarra,30.329047619047618,Viviendas que disponen de acceso a Internet,76.0
2014,Comunidad Foral de Navarra,30.329047619047618,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",76.0
2014,Comunidad Foral de Navarra,30.329047619047618,Viviendas con teléfono fijo,85.4
2014,Comunidad Foral de Navarra,30.329047619047618,Viviendas con teléfono móvil,95.9
2014,País Vasco,27.94404761904762,Viviendas con algún tipo de ordenador,77.8
2014,País Vasco,27.94404761904762,Viviendas que disponen de acceso a Internet,77.8
2014,País Vasco,27.94404761904762,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",76.6
2014,País Vasco,27.94404761904762,Viviendas con teléfono fijo,84.6
2014,País Vasco,27.94404761904762,Viviendas con teléfono móvil,98.6
2014,Comunidad Valenciana,39.69130952380952,Viviendas con algún tipo de ordenador,69.6
2014,Comunidad Valenciana,39.69130952380952,Viviendas que disponen de acceso a Internet,70.6
2014,Comunidad Valenciana,39.69130952380952,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",69.8
2014,Comunidad Valenciana,39.69130952380952,Viviendas con teléfono fijo,68.8
2014,Comunidad Valenciana,39.69130952380952,Viviendas con teléfono móvil,96.5
2015,Andalucía,43.24738095238096,Viviendas con algún tipo de ordenador,71.4
2015,Andalucía,43.24738095238096,Viviendas que disponen de acceso a Internet,76.4
2015,Andalucía,43.24738095238096,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",75.2
2015,Andalucía,43.24738095238096,Viviendas con teléfono fijo,73.4
2015,Andalucía,43.24738095238096,Viviendas con teléfono móvil,95.2
2015,Aragón,27.674047619047617,Viviendas con algún tipo de ordenador,75.4
2015,Aragón,27.674047619047617,Viviendas que disponen de acceso a Internet,77.2
2015,Aragón,27.674047619047617,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",75.3
2015,Aragón,27.674047619047617,Viviendas con teléfono fijo,85.0
2015,Aragón,27.674047619047617,Viviendas con teléfono móvil,97.4
2015,Principado de Asturias,28.329285714285717,Viviendas con algún tipo de ordenador,73.9
2015,Principado de Asturias,28.329285714285717,Viviendas que disponen de acceso a Internet,78.8
2015,Principado de Asturias,28.329285714285717,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.7
2015,Principado de Asturias,28.329285714285717,Viviendas con teléfono fijo,77.2
2015,Principado de Asturias,28.329285714285717,Viviendas con teléfono móvil,96.6
2015,Islas Baleares,30.21595238095238,Viviendas con algún tipo de ordenador,77.5
2015,Islas Baleares,30.21595238095238,Viviendas que disponen de acceso a Internet,80.0
2015,Islas Baleares,30.21595238095238,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.2
2015,Islas Baleares,30.21595238095238,Viviendas con teléfono fijo,77.9
2015,Islas Baleares,30.21595238095238,Viviendas con teléfono móvil,97.2
2015,Islas Canarias,40.35440476190476,Viviendas con algún tipo de ordenador,71.0
2015,Islas Canarias,40.35440476190476,Viviendas que disponen de acceso a Internet,78.6
2015,Islas Canarias,40.35440476190476,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",77.3
2015,Islas Canarias,40.35440476190476,Viviendas con teléfono fijo,77.5
2015,Islas Canarias,40.35440476190476,Viviendas con teléfono móvil,96.3
2015,Cantabria,28.68807228915663,Viviendas con algún tipo de ordenador,77.3
2015,Cantabria,28.68807228915663,Viviendas que disponen de acceso a Internet,79.6
2015,Cantabria,28.68807228915663,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.8
2015,Cantabria,28.68807228915663,Viviendas con teléfono fijo,82.2
2015,Cantabria,28.68807228915663,Viviendas con teléfono móvil,98.1
2015,Castilla y León,32.52047619047619,Viviendas con algún tipo de ordenador,73.6
2015,Castilla y León,32.52047619047619,Viviendas que disponen de acceso a Internet,73.9
2015,Castilla y León,32.52047619047619,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",73.5
2015,Castilla y León,32.52047619047619,Viviendas con teléfono fijo,82.0
2015,Castilla y León,32.52047619047619,Viviendas con teléfono móvil,96.0
2015,Castilla-La Mancha,40.91666666666666,Viviendas con algún tipo de ordenador,74.1
2015,Castilla-La Mancha,40.91666666666666,Viviendas que disponen de acceso a Internet,73.9
2015,Castilla-La Mancha,40.91666666666666,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",73.6
2015,Castilla-La Mancha,40.91666666666666,Viviendas con teléfono fijo,76.4
2015,Castilla-La Mancha,40.91666666666666,Viviendas con teléfono móvil,96.4
2015,Cataluña,30.791071428571428,Viviendas con algún tipo de ordenador,79.4
2015,Cataluña,30.791071428571428,Viviendas que disponen de acceso a Internet,80.7
2015,Cataluña,30.791071428571428,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",79.5
2015,Cataluña,30.791071428571428,Viviendas con teléfono fijo,82.8
2015,Cataluña,30.791071428571428,Viviendas con teléfono móvil,96.2
2015,Ceuta,46.56645569620253,Viviendas con algún tipo de ordenador,81.9
2015,Ceuta,46.56645569620253,Viviendas que disponen de acceso a Internet,82.2
2015,Ceuta,46.56645569620253,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",80.2
2015,Ceuta,46.56645569620253,Viviendas con teléfono fijo,83.6
2015,Ceuta,46.56645569620253,Viviendas con teléfono móvil,99.0
2015,España,34.5052380952381,Viviendas con algún tipo de ordenador,75.9
2015,España,34.5052380952381,Viviendas que disponen de acceso a Internet,78.7
2015,España,34.5052380952381,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",77.8
2015,España,34.5052380952381,Viviendas con teléfono fijo,78.4
2015,España,34.5052380952381,Viviendas con teléfono móvil,96.7
2015,Extremadura,42.098333333333336,Viviendas con algún tipo de ordenador,66.9
2015,Extremadura,42.098333333333336,Viviendas que disponen de acceso a Internet,71.6
2015,Extremadura,42.098333333333336,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",70.3
2015,Extremadura,42.098333333333336,Viviendas con teléfono fijo,70.8
2015,Extremadura,42.098333333333336,Viviendas con teléfono móvil,96.3
2015,Galicia,31.03738095238095,Viviendas con algún tipo de ordenador,73.1
2015,Galicia,31.03738095238095,Viviendas que disponen de acceso a Internet,75.6
2015,Galicia,31.03738095238095,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",75.2
2015,Galicia,31.03738095238095,Viviendas con teléfono fijo,78.5
2015,Galicia,31.03738095238095,Viviendas con teléfono móvil,95.9
2015,La Rioja,28.168571428571425,Viviendas con algún tipo de ordenador,73.5
2015,La Rioja,28.168571428571425,Viviendas que disponen de acceso a Internet,75.2
2015,La Rioja,28.168571428571425,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",74.3
2015,La Rioja,28.168571428571425,Viviendas con teléfono fijo,79.2
2015,La Rioja,28.168571428571425,Viviendas con teléfono móvil,96.9
2015,Comunidad de Madrid,30.442500000000003,Viviendas con algún tipo de ordenador,84.9
2015,Comunidad de Madrid,30.442500000000003,Viviendas que disponen de acceso a Internet,86.4
2015,Comunidad de Madrid,30.442500000000003,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",85.7
2015,Comunidad de Madrid,30.442500000000003,Viviendas con teléfono fijo,89.1
2015,Comunidad de Madrid,30.442500000000003,Viviendas con teléfono móvil,98.1
2015,Melilla,50.34321428571428,Viviendas con algún tipo de ordenador,69.5
2015,Melilla,50.34321428571428,Viviendas que disponen de acceso a Internet,78.5
2015,Melilla,50.34321428571428,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",78.5
2015,Melilla,50.34321428571428,Viviendas con teléfono fijo,65.2
2015,Melilla,50.34321428571428,Viviendas con teléfono móvil,97.5
2015,Región de Murcia,36.44726190476191,Viviendas con algún tipo de ordenador,72.8
2015,Región de Murcia,36.44726190476191,Viviendas que disponen de acceso a Internet,78.9
2015,Región de Murcia,36.44726190476191,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",77.7
2015,Región de Murcia,36.44726190476191,Viviendas con teléfono fijo,56.6
2015,Región de Murcia,36.44726190476191,Viviendas con teléfono móvil,97.8
2015,Comunidad Foral de Navarra,25.31785714285714,Viviendas con algún tipo de ordenador,78.2
2015,Comunidad Foral de Navarra,25.31785714285714,Viviendas que disponen de acceso a Internet,80.8
2015,Comunidad Foral de Navarra,25.31785714285714,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",79.6
2015,Comunidad Foral de Navarra,25.31785714285714,Viviendas con teléfono fijo,83.0
2015,Comunidad Foral de Navarra,25.31785714285714,Viviendas con teléfono móvil,96.8
2015,País Vasco,26.36773809523809,Viviendas con algún tipo de ordenador,79.7
2015,País Vasco,26.36773809523809,Viviendas que disponen de acceso a Internet,82.8
2015,País Vasco,26.36773809523809,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",82.8
2015,País Vasco,26.36773809523809,Viviendas con teléfono fijo,85.8
2015,País Vasco,26.36773809523809,Viviendas con teléfono móvil,98.8
2015,Comunidad Valenciana,34.42428571428572,Viviendas con algún tipo de ordenador,72.4
2015,Comunidad Valenciana,34.42428571428572,Viviendas que disponen de acceso a Internet,75.4
2015,Comunidad Valenciana,34.42428571428572,"Viviendas con conexión de Banda Ancha (ADSL, Red de cable, etc.)",74.3
2015,Comunidad Valenciana,34.42428571428572,Viviendas con teléfono fijo,67.7
2015,Comunidad Valenciana,34.42428571428572,Viviendas con teléfono móvil,97.2
2016,Andalucía,41.89488095238095,Viviendas con algún tipo de ordenador,73.2
2016,Andalucía,41.89488095238095,Viviendas que disponen de acceso a Internet,80.6
